PPD_0,PPD_1,PPD_2,PPD_3,PPD_4,RRD_0,RRD_1,RRD_2,RRD_3,RRD_4,RPD_0,RPD_1,RPD_2,RPD_3,RPD_4,PRD_0,PRD_1,PRD_2,PRD_3,PRD_4,Hold_Time_0,Hold_Time_1,Hold_Time_2,Hold_Time_3,Hold_Time_4,PPD_Sum,RRD_Sum,RPD_Sum,PRD_Sum,Typing_Speed_Avg,Typing_Speed_Max,Typing_Speed_Min,HT_Sum,Hold_Time_Avg,Hold_Time_Std,Key_Type_1,Key_Type_2,Key_Type_3,Key_Type_4,Key_Type_5,Key_Section_1,Key_Section_2,Key_Section_3,Key_Section_4,Key_Section_5,label
0.06501,0.271328,0.122528,0.060772,0.235379,0.099174,0.246855,0.1469,0.069106,0.192242,0,0.158509,0.034182,0.05194600000000005,0.114327,0,0.359674,0.235246,0.181824,0.313294,0.112819,0.088346,0.112718,0.121052,0.077915,0.755017,0.754277,0.25507199999999997,1.090038,0.1510034,0.271328,0.060772,0.5128499999999999,0.10256999999999998,0.016491206323371255,4,4.0,4.0,4.0,4.0,1,3.0,5.0,5.0,4.0,1
0.211917,0.117917,190.225922,3.400753,0.06268300000000004,0.232532,0.121483,190.5926,3.02011,0.024054,0,0.019387,190.123826,2.931979,0.150814,0,0.220013,190.694696,3.488884,0.112185,0.09853,0.102096,0.468774,0.088131,0.174868,193.893826,193.990779,192.92437800000002,194.51577799999998,38.7787652,190.225922,-0.06268300000000004,0.932399,0.1864798,0.14446669424943592,4,0.0,7.0,4.0,7.0,2,7.0,1.0,4.0,1.0,1
0.295035,0.213604,0.26355,0.132096,0.275841,0.229463,0.256687,0.191485,0.135441,0.253748,0,0.104308,0.111171,0.051782,0.192182,0,0.365983,0.343864,0.215755,0.337407,0.109296,0.152379,0.080314,0.083659,0.061566,1.180126,1.066824,0.459443,1.263009,0.2360252,0.295035,0.132096,0.487214,0.0974428,0.03139750987196278,7,4.0,4.0,0.0,4.0,1,2.0,2.0,9.0,3.0,1
0.066074,0.136059,0.075412,0.412255,0.10814,0.066264,0.162789,0.077913,0.403356,0.115367,0,0.074303,0.01307400000000003,0.321268,0.026052,0,0.224545,0.166399,0.494343,0.197455,0.061756,0.088486,0.090987,0.082088,0.089315,0.79794,0.825689,0.40854899999999994,1.0827419999999999,0.159588,0.412255,0.066074,0.412632,0.0825264,0.010814669529856196,4,4.0,0.0,4.0,4.0,4,2.0,9.0,3.0,2.0,1
0.139191,0.169328,0.042114,0.161267,0.200273,0.146784,0.144532,0.069581,0.150057,0.259064,0,0.07242,0.02999799999999997,0.061688,0.111904,0,0.24144,0.141693,0.249636,0.347433,0.096908,0.072112,0.099579,0.088369,0.14716,0.7121730000000001,0.770018,0.21601400000000004,0.980202,0.14243460000000002,0.200273,0.042114,0.5041280000000001,0.10082560000000003,0.025073555524496326,4,4.0,4.0,0.0,4.0,5,5.0,2.0,9.0,4.0,1
0.114005,0.178945,0.084853,0.178167,0.074694,0.065579,0.150922,0.102706,0.160754,0.100983,0,0.080211,0.014142,0.089603,0.003543,0,0.249656,0.173417,0.249318,0.172134,0.098734,0.070711,0.088564,0.071151,0.09744,0.630664,0.580944,0.187499,0.844525,0.1261328,0.178945,0.074694,0.4266000000000001,0.08532000000000002,0.012259989999995922,4,4.0,4.0,4.0,4.0,5,3.0,5.0,3.0,1.0,1
0.250107,0.137696,0.057964,0.208667,0.244298,0.266781,0.13917,0.038966,0.19515,0.24392,0,0.023582,0.05762400000000001,0.112077,0.161225,0,0.253284,0.154554,0.29174,0.326993,0.114114,0.115588,0.09659,0.083073,0.082695,0.898732,0.883987,0.23926,1.026571,0.1797464,0.250107,0.057964,0.49206,0.098412,0.014333153693447925,4,4.0,4.0,4.0,0.0,3,5.0,5.0,4.0,9.0,1
0.459039,0.150145,0.106369,0.096466,0.236377,0.490466,0.112253,0.142153,0.057846,0.241929,0,0.036023,0.030139,0.015548000000000006,0.162983,0,0.226375,0.218383,0.16986,0.315323,0.114122,0.07623,0.112014,0.073394,0.078946,1.0483959999999999,1.044647,0.21359699999999998,0.929941,0.2096792,0.459039,0.096466,0.45470600000000005,0.09094120000000001,0.018163814823984523,4,4.0,4.0,4.0,4.0,2,3.0,1.0,3.0,2.0,1
0.652463,0.243627,0.400889,0.177533,0.174069,0.677625,0.252971,0.388114,0.145724,0.176917,0,0.139519,0.287437,0.076856,0.105201,0,0.357079,0.501566,0.246401,0.245785,0.104108,0.113452,0.100677,0.068868,0.071716,1.648581,1.641351,0.609013,1.350831,0.3297162,0.652463,0.174069,0.458821,0.09176419999999999,0.01804624264937164,8,4.0,8.0,8.0,8.0,7,1.0,7.0,7.0,7.0,1
0.628559,0.103798,0.149457,0.083424,0.160624,0.621393,0.148774,0.099345,0.119631,0.183133,0,0.039248,0.039931,0.02401,0.065003,0,0.213324,0.208871,0.179045,0.278754,0.06455,0.109526,0.059414,0.095621,0.11813,1.125862,1.1722759999999999,0.168192,0.879994,0.22517239999999994,0.628559,0.083424,0.447241,0.0894482,0.023604409320294378,4,4.0,4.0,4.0,4.0,3,1.0,3.0,2.0,3.0,1
0.760358,0.092283,0.191761,0.086733,0.207771,0.720492,0.085565,0.203384,0.076313,0.221418,0,0.014019,0.120215,0.003564,0.135022,0,0.163829,0.27493,0.159482,0.294167,0.078264,0.071546,0.083169,0.072749,0.086396,1.338906,1.307172,0.27282,0.8924080000000001,0.2677812,0.760358,0.086733,0.39212400000000003,0.0784248,0.005755100603812242,4,4.0,4.0,0.0,4.0,5,2.0,2.0,9.0,5.0,1
0.14295,0.135759,1.007622,0.088577,0.140255,0.152128,0.131071,0.996521,0.082731,0.187301,0,0.040185,0.916736,0.008792,0.066316,0,0.226645,1.087407,0.162516,0.26124,0.095574,0.090886,0.079785,0.073939,0.120985,1.515163,1.549752,1.032029,1.737808,0.3030326,1.007622,0.088577,0.46116900000000005,0.0922338,0.016305074859073784,4,0.0,4.0,4.0,4.0,3,9.0,2.0,3.0,1.0,1
0.087451,0.074126,0.142343,0.174181,0.288393,0.094716,0.054984,0.145909,0.167482,0.280782,0,0.05412399999999995,0.033235,0.061507,0.182418,0,0.183234,0.255017,0.280156,0.386757,0.12825,0.109108,0.112674,0.105975,0.098364,0.766494,0.743873,0.22303600000000004,1.105164,0.1532988,0.288393,0.074126,0.554371,0.11087419999999999,0.00988720822881768,4,4.0,4.0,0.0,4.0,3,4.0,2.0,9.0,1.0,1
0.102597,0.199894,0.288889,0.503956,0.122343,0.08097,0.221688,0.283269,0.584244,0.062699,0,0.123157,0.190358,0.411045,0.05085600000000001,0,0.298425,0.3818,0.677155,0.235898,0.076737,0.098531,0.092911,0.173199,0.113555,1.217679,1.23287,0.673704,1.593278,0.24353580000000002,0.503956,0.102597,0.5549329999999999,0.11098659999999998,0.03326224219501746,4,4.0,0.0,4.0,4.0,4,5.0,9.0,3.0,5.0,1
0.118541,0.115053,0.131402,0.258349,0.21036,0.115249,0.132194,0.084907,0.292116,0.175647,0,0.00479,0.003998,0.17744,0.095684,0,0.242457,0.212311,0.373025,0.290323,0.110263,0.127404,0.080909,0.114676,0.079963,0.8337049999999999,0.800113,0.281912,1.118116,0.166741,0.258349,0.115053,0.513215,0.102643,0.018987963376834283,4,4.0,0.0,4.0,4.0,1,2.0,9.0,1.0,4.0,1
0.160928,0.228269,0.644768,0.125152,0.020128,0.189995,0.199174,0.721079,0.069378,0.004598,0,0.119239,0.564833,0.031093999999999955,0.08034399999999997,0,0.308204,0.801014,0.225624,0.10507,0.10903,0.079935,0.156246,0.100472,0.084942,1.179245,1.184224,0.5726340000000001,1.439912,0.23584899999999998,0.644768,0.020128,0.530625,0.106125,0.027155646425743574,4,0.0,4.0,4.0,4.0,2,9.0,4.0,5.0,1.0,1
0.191214,0.003792,0.145569,0.20069,0.098348,0.190578,0.01276,0.135496,0.195589,0.134589,0,0.08051399999999997,0.052295,0.117489,0.020248,0,0.097066,0.22877,0.27879,0.212689,0.084306,0.093274,0.083201,0.0781,0.114341,0.639613,0.669012,0.10951800000000002,0.817315,0.1279226,0.20069,0.003792,0.453222,0.0906444,0.012817060015463762,4,0.0,4.0,4.0,0.0,2,9.0,5.0,3.0,9.0,1
0.212355,0.118609,0.075832,0.195092,0.243263,0.200142,0.162069,0.052351,0.172697,0.316053,0,0.016481,0.06975600000000004,0.072985,0.143551,0,0.264197,0.197939,0.294804,0.415765,0.102128,0.145588,0.122107,0.099712,0.172502,0.845151,0.9033119999999999,0.16326099999999996,1.172705,0.1690302,0.243263,0.075832,0.642037,0.1284074,0.02754354607235604,4,4.0,4.0,4.0,4.0,2,4.0,5.0,3.0,1.0,1
0.144159,0.083758,0.120327,0.114031,0.150253,0.117845,0.052016,0.086909,0.134136,0.158833,0,0.062429999999999986,0.005881,0.033003,0.04912,0,0.198204,0.201355,0.215164,0.259966,0.146188,0.114446,0.081028,0.101133,0.109713,0.612528,0.549739,0.02557400000000001,0.8746889999999999,0.12250559999999999,0.150253,0.083758,0.552508,0.1105016,0.021195108346974783,4,4.0,4.0,0.0,4.0,3,5.0,2.0,9.0,3.0,1
0.062695,0.145196,0.083696,3.340421,1.101325,0.043548,0.134246,0.078274,4.22193,0.239084,0,0.05463,0.00408,3.2662269999999998,0.145622,0,0.224812,0.15789,4.296124,1.194787,0.090566,0.079616,0.074194,0.955703,0.093462,4.733333,4.717082,3.4705589999999997,5.873613,0.9466666,3.340421,0.062695,1.2935409999999998,0.25870819999999994,0.34856831851583986,4,4.0,0.0,7.0,7.0,5,3.0,9.0,8.0,8.0,1
0.200644,0.690426,0.133204,0.140159,0.492825,0.15213,0.716703,0.119695,0.177897,0.47543,0,0.645478,0.061979,0.082443,0.397371,0,0.761651,0.19092,0.235613,0.570884,0.044948,0.071225,0.057716,0.095454,0.078059,1.657258,1.641855,1.187271,1.7590679999999999,0.3314516,0.690426,0.133204,0.347402,0.0694804,0.017271384780613276,7,8.0,8.0,4.0,4.0,8,7.0,7.0,1.0,5.0,1
0.568835,2.613825,0.129766,0.130196,0.139208,1.753342,1.426302,0.145295,0.159806,0.20411,0,1.351259,0.054723,0.039624,0.019026,0,2.6888680000000003,0.220338,0.250378,0.324292,1.262566,0.075043,0.090572,0.120182,0.185084,3.5818299999999996,3.6888549999999998,1.464632,3.4838760000000004,0.7163660000000001,2.613825,0.129766,1.7334470000000002,0.34668940000000004,0.4594866142135591,7,4.0,4.0,4.0,4.0,8,2.0,2.0,2.0,4.0,1
0.205389,0.182092,0.129772,0.051694,0.36388,0.121004,0.20697,0.119802,0.05682,0.328033,0,0.081393,0.004195,0.063913,0.243147,0,0.307669,0.245379,0.172427,0.448766,0.100699,0.125577,0.115607,0.120733,0.084886,0.932827,0.8326290000000001,0.264822,1.174241,0.1865654,0.36388,0.051694,0.5475019999999999,0.10950039999999998,0.014867765556397503,4,4.0,4.0,4.0,0.0,1,3.0,5.0,5.0,9.0,1
0.184312,0.306472,0.929678,0.519752,0.069891,0.209805,0.701602,0.74086,0.395872,0.032306,0,0.196093,0.424169,0.203061,0.12292000000000003,0,0.811981,1.246369,0.712563,0.225117,0.110379,0.505509,0.316691,0.192811,0.155226,2.010105,2.080445,0.700403,2.99603,0.4020210000000001,0.929678,0.069891,1.2806160000000002,0.25612320000000005,0.14233185666518933,5,7.0,7.0,7.0,0.0,2,6.0,6.0,6.0,7.0,1
1.2745549999999999,0.578226,109.483292,0.128123,0.406368,1.220506,0.170155,108.728121,0.130587,0.407812,0,0.679403,108.633734,0.033736,0.309517,0,0.271332,109.577679,0.224974,0.504663,0.101177,0.849558,0.094387,0.096851,0.098295,110.714112,110.65718100000001,108.297584,110.578648,22.142822400000004,109.483292,-0.578226,1.2402680000000001,0.24805360000000004,0.3007602258687807,4,7.0,4.0,4.0,8.0,0,1.0,4.0,2.0,7.0,1
0.392654,2.442462,0.330735,0.084596,0.334307,0.371189,2.467678,0.28543,0.117196,0.320478,0,2.365632,0.228689,0.027855,0.244966,0,2.544508,0.387476,0.173937,0.409819,0.07683,0.102046,0.056741,0.089341,0.075512,3.5847539999999998,3.5619709999999998,2.8671420000000003,3.51574,0.7169508,2.442462,0.084596,0.40047,0.080094,0.015128835659098158,8,7.0,4.0,7.0,4.0,7,1.0,2.0,1.0,5.0,1
0.245085,0.147874,0.207555,0.181276,0.085847,0.250342,0.164635,0.193281,0.247943,0.052171,0,0.067105,0.110025,0.09802,0.06407600000000002,0,0.245404,0.290811,0.331199,0.202094,0.080769,0.09753,0.083256,0.149923,0.116247,0.867637,0.9083720000000001,0.21107399999999998,1.069508,0.1735274,0.245085,0.085847,0.527725,0.105545,0.025529706657147475,4,4.0,4.0,4.0,4.0,4,4.0,4.0,4.0,5.0,1
0.190047,0.142722,0.137174,0.159731,0.117889,0.204329,0.144511,0.103574,0.171876,0.110331,0,0.012193,0.004856,0.061013,0.007026,0,0.27504,0.235892,0.270594,0.221194,0.130529,0.132318,0.098718,0.110863,0.103305,0.747563,0.734621,0.085088,1.00272,0.14951260000000002,0.190047,0.117889,0.575733,0.11514660000000002,0.013856022699173092,4,4.0,4.0,4.0,0.0,1,2.0,3.0,2.0,9.0,1
1.189839,0.169446,0.158923,0.155754,0.215929,1.179581,0.169865,0.159086,0.145993,0.21197,0,0.076399,0.065457,0.062125,0.132061,0,0.262912,0.252552,0.239622,0.295838,0.093047,0.093466,0.093629,0.083868,0.079909,1.8898910000000002,1.866495,0.336042,1.050924,0.3779782,1.189839,0.155754,0.443919,0.0887838,0.005770632526855269,8,8.0,8.0,8.0,8.0,7,7.0,7.0,7.0,7.0,1
0.514688,0.105346,0.054375,0.157513,0.087111,0.529979,0.132475,0.014522,0.187746,0.077646,0,0.010146,0.06795399999999996,0.075037,0.02559800000000001,0,0.227675,0.136851,0.270222,0.190355,0.0952,0.122329,0.082476,0.112709,0.103244,0.919033,0.942368,-0.008368999999999962,0.825103,0.1838066,0.514688,0.054375,0.5159579999999999,0.10319159999999998,0.013782782601492342,4,4.0,4.0,4.0,0.0,2,1.0,3.0,2.0,9.0,1
0.146274,0.086978,0.142791,0.050684,0.290425,0.153287,0.054382,0.163687,0.038128,0.322762,0,0.02327900000000005,0.06513,0.047873000000000054,0.204424,0,0.164639,0.241348,0.136685,0.408763,0.110257,0.077661,0.098557,0.086001,0.118338,0.717152,0.732246,0.19840199999999988,0.951435,0.1434304,0.290425,0.050684,0.490814,0.0981628,0.014977963445008137,4,4.0,4.0,0.0,4.0,3,4.0,2.0,9.0,2.0,1
0.092337,0.126078,0.056458,0.201989,0.046757,0.028049,0.18942,0.031941,0.173096,0.076662,0,0.072028,0.060934000000000044,0.109114,0.017225000000000046,0,0.24347,0.149333,0.265971,0.140644,0.05405,0.117392,0.092875,0.063982,0.093887,0.5236190000000001,0.499168,0.10298299999999991,0.799418,0.1047238,0.201989,0.046757,0.42218599999999995,0.08443719999999999,0.022752191818811655,4,4.0,4.0,4.0,4.0,4,1.0,4.0,3.0,2.0,1
0.167211,0.837603,0.182461,0.160091,0.159181,0.169091,0.847166,0.161061,0.165012,0.172377,0,0.741836,0.077131,0.076161,0.07033,0,0.942933,0.266391,0.248942,0.261228,0.095767,0.10533,0.08393,0.088851,0.102047,1.506547,1.514707,0.965458,1.719494,0.3013094,0.837603,0.159181,0.47592500000000004,0.095185,0.007964187014378803,0,8.0,8.0,8.0,8.0,9,7.0,7.0,7.0,7.0,1
0.156441,0.26211,1.198944,4.684374,0.114333,0.17808,0.267297,1.166859,4.677798,0.094384,0,0.138424,1.070071,4.587586,0.024121,0,0.390983,1.295732,4.774586,0.184596,0.123686,0.128873,0.096788,0.090212,0.070263,6.416202,6.384418,5.820202,6.645897000000001,1.2832404,4.684374,0.114333,0.509822,0.1019644,0.021752211129905847,8,8.0,8.0,7.0,4.0,7,7.0,7.0,1.0,4.0,1
0.073275,0.234242,0.165379,0.181853,0.059871,0.101566,0.213089,0.154797,0.20617,0.044192,0,0.135688,0.087978,0.115034,0.03126499999999999,0,0.311643,0.232198,0.272989,0.135328,0.098554,0.077401,0.066819,0.091136,0.075457,0.71462,0.719814,0.307435,0.952158,0.142924,0.234242,0.059871,0.409367,0.0818734,0.011417930506006771,7,4.0,4.0,4.0,0.0,1,2.0,2.0,2.0,9.0,1
0.189597,0.18333,0.803627,0.329114,0.17463,0.188509,0.172459,0.845253,0.308756,0.168056,0,0.108961,0.740129,0.22399,0.089864,0,0.246828,0.908751,0.41388,0.252822,0.074369,0.063498,0.105124,0.084766,0.078192,1.680298,1.683033,1.162944,1.822281,0.3360596,0.803627,0.17463,0.405949,0.0811898,0.013814087308251672,4,4.0,8.0,4.0,4.0,3,3.0,7.0,5.0,3.0,1
0.137658,0.135709,0.09373,0.150982,0.041547,0.139289,0.18146,0.031755,0.17624,0.058222,0,0.055886,0.03184399999999998,0.087383,0.04730999999999996,0,0.261283,0.157329,0.239839,0.147079,0.079823,0.125574,0.063599,0.088857,0.105532,0.559626,0.586966,0.06411500000000006,0.80553,0.11192519999999999,0.150982,0.041547,0.46338500000000005,0.09267700000000001,0.021320466383266568,0,4.0,4.0,4.0,4.0,9,2.0,4.0,1.0,4.0,1
0.198459,0.116189,0.091466,0.132827,0.132637,0.155473,0.141629,0.104682,0.101808,0.130917,0,0.053643,0.00348,0.031625,0.062454,0,0.204175,0.192668,0.20301,0.2011,0.062546,0.087986,0.101202,0.070183,0.068463,0.671578,0.634509,0.151202,0.800953,0.1343156,0.198459,0.091466,0.39038,0.078076,0.014345104349568183,4,4.0,0.0,4.0,4.0,3,2.0,9.0,2.0,3.0,1
0.121348,0.072002,0.194834,0.22562,0.068753,0.119943,0.072484,0.242127,0.20193,0.070452,0,0.004944,0.127294,0.110787,0.02239000000000002,0,0.139542,0.309667,0.316763,0.161595,0.067058,0.06754,0.114833,0.091143,0.092842,0.682557,0.706936,0.22063499999999997,0.927567,0.1365114,0.22562,0.068753,0.433416,0.0866832,0.017898840492054226,4,4.0,4.0,4.0,4.0,3,2.0,2.0,3.0,5.0,1
0.232474,0.096958,0.119104,2.090189,1.221081,0.232437,0.084392,0.117029,2.12595,1.228094,0,0.004153,0.038865,2.012025,1.107156,0,0.177197,0.197268,2.204114,1.342019,0.092805,0.080239,0.078164,0.113925,0.120938,3.759806,3.787902,3.1621989999999998,3.920598,0.7519612,2.090189,0.096958,0.486071,0.0972142,0.01739297618465569,4,4.0,4.0,8.0,4.0,3,2.0,4.0,7.0,5.0,1
0.388775,1.55022,0.733862,1.430005,0.17120999999999997,0.343485,1.819095,0.463428,1.463819,0.057022,0,1.474572,0.389339,1.3559160000000001,0.27911300000000006,0,1.894743,0.807951,1.537908,0.164925,0.075648,0.344523,0.074089,0.107903,0.336135,3.9316519999999997,4.146849,2.940714,4.405527,0.7863304,1.55022,-0.17120999999999997,0.9382980000000001,0.1876596,0.12526537081508202,4,7.0,0.0,4.0,7.0,4,6.0,9.0,0.0,1.0,1
66.954691,0.364902,0.499931,0.111896,0.808902,66.711315,0.409645,0.418553,0.159408,0.77906,0,0.272143,0.362429,0.055772,0.705266,0,0.502404,0.556055,0.215532,0.882696,0.092759,0.137502,0.056124,0.103636,0.073794,68.74032199999999,68.477981,1.39561,2.156687,13.7480644,66.954691,0.111896,0.463815,0.092763,0.027647927763215823,4,7.0,4.0,7.0,8.0,0,1.0,2.0,1.0,7.0,1
0.487586,0.274915,0.590598,0.166499,0.073158,0.515181,0.035117,0.273387,0.139244,0.086961,0,0.37630399999999997,0.179177,0.072289,0.006203,0,0.136506,0.684808,0.233454,0.153916,0.101389,0.411421,0.09421,0.066955,0.080758,1.042926,1.04989,-0.11863499999999996,1.2086839999999999,0.2085852,0.590598,-0.274915,0.754733,0.1509466,0.13076921579117923,4,7.0,7.0,4.0,7.0,0,1.0,1.0,2.0,1.0,1
0.814933,0.247276,0.498826,0.971542,0.165967,0.812742,0.280307,0.549436,0.896487,0.202416,0,0.168709,0.387228,0.809334,0.078814,0,0.358874,0.661034,1.058695,0.289569,0.078567,0.111598,0.162208,0.087153,0.123602,2.698544,2.741388,1.444085,2.368172,0.5397088,0.971542,0.165967,0.563128,0.11262559999999999,0.029626992061969434,4,4.0,4.0,4.0,4.0,5,2.0,1.0,3.0,5.0,1
0.197047,0.152832,0.427519,0.261805,0.153335,0.146713,0.165783,0.399208,0.329673,0.160071,0,0.079564,0.3413,0.203897,0.027559,0,0.239051,0.485427,0.387581,0.285847,0.073268,0.086219,0.057908,0.125776,0.132512,1.1925379999999999,1.201448,0.65232,1.397906,0.23850760000000001,0.427519,0.152832,0.47568299999999997,0.09513659999999999,0.029255499555468193,4,0.0,4.0,4.0,4.0,4,9.0,2.0,2.0,6.0,1
0.051069,0.162685,0.135378,0.147299,0.219135,0.041048,0.141243,0.178701,0.104683,0.221978,0,0.040194,0.034329,0.002927,0.117379,0,0.263734,0.27975,0.249055,0.323734,0.122491,0.101049,0.144372,0.101756,0.104599,0.715566,0.6876530000000001,0.194829,1.116273,0.1431132,0.219135,0.051069,0.5742670000000001,0.11485340000000002,0.016714884057031327,4,4.0,4.0,4.0,0.0,5,1.0,5.0,4.0,9.0,1
0.553443,0.058889,0.163085,0.088154,0.104332,0.530658,0.061537,0.163153,0.081362,0.099269,0,0.022924999999999973,0.078623,0.003624,0.026594,0,0.143351,0.247615,0.165892,0.177007,0.081814,0.084462,0.08453,0.077738,0.072675,0.967903,0.935979,0.08591600000000002,0.733865,0.1935806,0.553443,0.058889,0.40121899999999994,0.08024379999999999,0.004520973718127542,4,4.0,0.0,4.0,4.0,3,5.0,9.0,3.0,4.0,1
0.116771,0.079965,0.159765,0.204851,0.184508,0.136582,0.082172,0.152423,0.235286,0.182222,0,0.012521000000000004,0.065072,0.1175,0.066722,0,0.174658,0.247116,0.322637,0.300008,0.092486,0.094693,0.087351,0.117786,0.1155,0.74586,0.788685,0.236773,1.044419,0.149172,0.204851,0.079965,0.507816,0.1015632,0.012561810942694531,4,0.0,4.0,4.0,4.0,2,9.0,3.0,2.0,1.0,1
0.117502,0.237563,0.344686,0.104455,0.170751,0.076936,0.209299,0.41655,0.075751,0.161504,0,0.162629,0.298016,0.014078999999999953,0.080921,0,0.284233,0.46322,0.194285,0.251334,0.074934,0.04667,0.118534,0.08983,0.080583,0.974957,0.94004,0.527487,1.1930720000000001,0.19499139999999998,0.344686,0.104455,0.41055100000000005,0.08211020000000001,0.023221225121857803,4,0.0,4.0,4.0,4.0,4,9.0,2.0,4.0,4.0,1
0.25187,0.452995,0.162283,0.193225,0.134055,0.271717,0.462008,0.129752,0.193326,0.159842,0,0.352565,0.05284,0.116313,0.057042,0,0.562438,0.239195,0.270238,0.236855,0.10043,0.109443,0.076912,0.077013,0.1028,1.194428,1.216645,0.57876,1.308726,0.2388856,0.452995,0.134055,0.466598,0.0933196,0.013678555049419512,0,4.0,4.0,4.0,4.0,9,2.0,3.0,5.0,2.0,1
0.105451,0.173605,0.147404,0.079554,0.188985,0.101091,0.156971,0.165764,0.065835,0.219532,0,0.075165,0.065598,0.020611999999999964,0.102538,0,0.255411,0.24757,0.166001,0.305979,0.09844,0.081806,0.100166,0.086447,0.116994,0.694999,0.709193,0.22268900000000003,0.974961,0.1389998,0.188985,0.079554,0.483853,0.0967706,0.012278579031793541,4,4.0,4.0,4.0,0.0,5,5.0,4.0,3.0,9.0,1
0.386222,0.162687,0.154225,0.075055,0.236676,0.379112,0.113151,0.181522,0.07296,0.225356,0,0.052803,0.093877,0.01258999999999999,0.151126,0,0.223035,0.24187,0.160605,0.310906,0.109884,0.060348,0.087645,0.08555,0.07423,1.014865,0.972101,0.285216,0.936416,0.202973,0.386222,0.075055,0.41765700000000006,0.0835314,0.01636729699858837,4,4.0,4.0,4.0,0.0,2,5.0,3.0,4.0,9.0,1
0.755633,0.084306,0.116117,0.056644,0.207723,0.762493,0.062521,0.148514,0.076981,0.209055,0,0.003216,0.056812,0.035058000000000034,0.095684,0,0.143611,0.207819,0.168683,0.321094,0.08109,0.059305,0.091702,0.112039,0.113371,1.220423,1.259564,0.12065399999999997,0.841207,0.24408459999999996,0.755633,0.056644,0.457507,0.0915014,0.02022433228168485,4,4.0,4.0,0.0,4.0,3,4.0,2.0,9.0,2.0,1
0.086966,0.297913,0.17629,0.169774,0.068602,0.062893,0.30867,0.138677,0.209902,0.058645,0,0.208615,0.076235,0.107332,0.033968,0,0.397968,0.238732,0.272344,0.161215,0.089298,0.100055,0.062442,0.10257,0.092613,0.799545,0.778787,0.358214,1.070259,0.159909,0.297913,0.068602,0.446978,0.08939559999999999,0.01431115205145973,4,4.0,4.0,4.0,4.0,4,3.0,3.0,2.0,4.0,1
0.315116,0.095967,0.216333,0.092046,0.222435,0.290494,0.125579,0.207386,0.073287,0.231348,0,0.027976,0.11873,0.00339,0.152538,0,0.19357,0.304989,0.161943,0.301245,0.067991,0.097603,0.088656,0.069897,0.07881,0.941897,0.928094,0.302634,0.961747,0.1883794,0.315116,0.092046,0.40295699999999995,0.0805914,0.011231615780465425,4,0.0,4.0,4.0,4.0,3,9.0,2.0,5.0,3.0,1
0.211242,0.136269,0.126445,0.174321,0.142243,0.198975,0.208926,0.156557,0.091054,0.158799,0,0.069726,0.01275499999999996,0.005009,0.056198,0,0.275469,0.295757,0.260366,0.244844,0.066543,0.1392,0.169312,0.086045,0.102601,0.79052,0.814311,0.11817800000000003,1.076436,0.158104,0.211242,0.126445,0.563701,0.1127402,0.03701380266549223,4,4.0,4.0,4.0,4.0,3,2.0,1.0,3.0,2.0,1
0.423869,0.370062,0.068922,0.171504,0.154266,0.404516,0.373427,0.124241,0.144833,0.170179,0,0.286814,0.017691000000000012,0.029572,0.039005,0,0.456675,0.210854,0.286765,0.28544,0.083248,0.086613,0.141932,0.115261,0.131174,1.188623,1.217196,0.3377,1.2397340000000001,0.2377246,0.423869,0.068922,0.558228,0.11164559999999998,0.023429683297902258,0,4.0,4.0,4.0,4.0,9,2.0,5.0,4.0,5.0,1
0.136358,0.173994,0.605442,0.081365,0.151835,0.084011,0.166828,0.668362,0.060345,0.124608,0,0.095167,0.533781,0.05321600000000004,0.038274,0,0.245655,0.740023,0.194926,0.238169,0.078827,0.071661,0.134581,0.113561,0.086334,1.148994,1.104154,0.6140059999999999,1.418773,0.22979880000000003,0.605442,0.081365,0.48496400000000006,0.09699280000000002,0.02354860687514232,4,0.0,4.0,4.0,4.0,2,9.0,6.0,5.0,2.0,1
0.188264,0.087833,0.220184,0.100488,0.1416,0.17893,0.111549,0.190215,0.110134,0.153533,0,0.010833,0.119468,0.029741,0.061207,0,0.188549,0.290931,0.180881,0.233926,0.077,0.100716,0.070747,0.080393,0.092326,0.7383689999999999,0.744361,0.221249,0.8942869999999999,0.14767380000000002,0.220184,0.087833,0.421182,0.0842364,0.010827002957420857,4,0.0,4.0,4.0,4.0,2,9.0,3.0,5.0,2.0,1
